Dataset, Plane_Height, Reference, Z_Factor, Area_2D, Area_3D, Volume
..put_data\mineddy_003l_20081011, 919.32, ABOVE, 1.000000, 622.13601045125, 701.3899289789, 1037.4241794299
..put_data\mineddy_003l_20081011, 919.42, ABOVE, 1.000000, 597.81533981794, 676.23158907312, 976.42403091139
..put_data\mineddy_003l_20081011, 919.52, ABOVE, 1.000000, 573.7493645385, 651.33567581098, 917.85847482828
..put_data\mineddy_003l_20081011, 919.62, ABOVE, 1.000000, 550.50960659756, 627.24870807794, 861.65391797376
..put_data\mineddy_003l_20081011, 919.72, ABOVE, 1.000000, 527.6482297967, 603.51883603725, 807.74332712162
..put_data\mineddy_003l_20081011, 919.82, ABOVE, 1.000000, 502.85216994637, 577.64153473075, 756.1872599446
..put_data\mineddy_003l_20081011, 919.92, ABOVE, 1.000000, 477.31382904416, 550.83248479418, 707.17989360371
..put_data\mineddy_003l_20081011, 920.02, ABOVE, 1.000000, 453.65793309085, 525.86504821206, 660.64740079406
..put_data\mineddy_003l_20081011, 920.12, ABOVE, 1.000000, 427.4159900979, 498.24748228301, 616.55095626868
..put_data\mineddy_003l_20081011, 920.22, ABOVE, 1.000000, 400.41236348798, 469.91171515249, 575.16445472586
..put_data\mineddy_003l_20081011, 920.32, ABOVE, 1.000000, 370.16100521646, 438.42518078235, 536.49190653553
..put_data\mineddy_003l_20081011, 920.42, ABOVE, 1.000000, 331.08759211326, 398.08059916421, 501.50652038194
..put_data\mineddy_003l_20081011, 920.52, ABOVE, 1.000000, 306.15787507551, 371.96767325369, 469.68586172162
..put_data\mineddy_003l_20081011, 920.62, ABOVE, 1.000000, 284.16665447311, 348.73262095116, 440.24545749337
..put_data\mineddy_003l_20081011, 920.72, ABOVE, 1.000000, 265.55519539155, 328.66247016535, 412.75320487745
..put_data\mineddy_003l_20081011, 920.82, ABOVE, 1.000000, 248.4042828327, 309.94566223005, 387.06706858496
..put_data\mineddy_003l_20081011, 920.92, ABOVE, 1.000000, 232.27008449185, 291.98745559578, 363.07664024072
..put_data\mineddy_003l_20081011, 921.02, ABOVE, 1.000000, 221.9870061493, 279.60669513828, 340.37146776182
..put_data\mineddy_003l_20081011, 921.12, ABOVE, 1.000000, 212.73593386942, 268.11921708049, 318.64126416305
..put_data\mineddy_003l_20081011, 921.22, ABOVE, 1.000000, 203.83830798479, 256.91624524094, 297.81271002916
..put_data\mineddy_003l_20081011, 921.32, ABOVE, 1.000000, 194.89524773374, 245.59911077092, 277.87700900874
..put_data\mineddy_003l_20081011, 921.42, ABOVE, 1.000000, 186.65496666613, 234.89892095335, 258.80569165449
..put_data\mineddy_003l_20081011, 921.52, ABOVE, 1.000000, 178.84221130927, 224.5896042122, 240.53236355125
..put_data\mineddy_003l_20081011, 921.62, ABOVE, 1.000000, 171.25618154791, 214.49700023978, 223.03002715004
..put_data\mineddy_003l_20081011, 921.72, ABOVE, 1.000000, 164.17238228697, 204.82998467986, 206.26304007192
..put_data\mineddy_003l_20081011, 921.82, ABOVE, 1.000000, 157.30062799002, 195.35828122446, 190.18982657617
..put_data\mineddy_003l_20081011, 921.92, ABOVE, 1.000000, 150.40222939384, 185.90067953335, 174.8038848256
..put_data\mineddy_003l_20081011, 922.02, ABOVE, 1.000000, 143.55508036957, 176.73682980176, 160.10918447584
..put_data\mineddy_003l_20081011, 922.12, ABOVE, 1.000000, 136.51804622168, 167.71043201734, 146.10219895339
..put_data\mineddy_003l_20081011, 922.22, ABOVE, 1.000000, 129.21528311132, 158.51786077159, 132.82144331607
..put_data\mineddy_003l_20081011, 922.32, ABOVE, 1.000000, 122.12016621602, 149.52050479979, 120.2540457427
..put_data\mineddy_003l_20081011, 922.42, ABOVE, 1.000000, 115.41976649035, 140.89954269088, 108.37767217935
..put_data\mineddy_003l_20081011, 922.52, ABOVE, 1.000000, 109.12988796936, 132.67465265135, 97.159851013085
..put_data\mineddy_003l_20081011, 922.62, ABOVE, 1.000000, 103.4879745907, 125.08407368724, 86.530246915825
..put_data\mineddy_003l_20081011, 922.72, ABOVE, 1.000000, 97.996196093854, 117.65423903155, 76.45707312935
..put_data\mineddy_003l_20081011, 922.82, ABOVE, 1.000000, 92.663259602155, 110.3932452167, 66.925651866132
..put_data\mineddy_003l_20081011, 922.92, ABOVE, 1.000000, 87.391512820822, 103.20940131663, 57.922989925966
..put_data\mineddy_003l_20081011, 923.02, ABOVE, 1.000000, 82.154943978755, 96.08059884474, 49.446265845589
..put_data\mineddy_003l_20081011, 923.12, ABOVE, 1.000000, 77.007553104964, 89.067705606525, 41.489075063941
..put_data\mineddy_003l_20081011, 923.22, ABOVE, 1.000000, 71.808466919226, 82.060391540128, 34.046936491808
..put_data\mineddy_003l_20081011, 923.32, ABOVE, 1.000000, 65.883210286717, 74.472942319409, 27.149303174365
..put_data\mineddy_003l_20081011, 923.42, ABOVE, 1.000000, 59.287182094247, 66.383546572742, 20.888704863831
..put_data\mineddy_003l_20081011, 923.52, ABOVE, 1.000000, 51.564613532746, 57.251013424334, 15.32723241741
..put_data\mineddy_003l_20081011, 923.62, ABOVE, 1.000000, 41.931896896572, 46.320015311761, 10.648057778564
..put_data\mineddy_003l_20081011, 923.72, ABOVE, 1.000000, 32.370538979923, 35.540360452972, 6.9367550925691
..put_data\mineddy_003l_20081011, 923.82, ABOVE, 1.000000, 23.104709353473, 25.188200379961, 4.1675993789002
..put_data\mineddy_003l_20081011, 923.92, ABOVE, 1.000000, 14.989067365179, 16.245175172917, 2.2767395726872
..put_data\mineddy_003l_20081011, 924.02, ABOVE, 1.000000, 9.2323810321778, 9.9842897076115, 1.0856877676716
..put_data\mineddy_003l_20081011, 924.12, ABOVE, 1.000000, 4.9098223458557, 5.2994333270837, 0.38773652032859
..put_data\mineddy_003l_20081011, 924.22, ABOVE, 1.000000, 1.6354409194662, 1.771514610262, 0.074106956138373
..put_data\mineddy_003l_20081011, 924.32, ABOVE, 1.000000, 0.14344055148386, 0.15772665867121, 0.0023763300419128
..put_data\mineddy_003l_20081011, 924.42, ABOVE, 1.000000,              0,              0,              0
